#CustomerId,Surname,CreditScore,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance,Rank
15577170,Manfrin,532,60,5,2,0,13890,0,76706,474
15581115,Middleton,603,39,9,1,0,48225,0,76770,475
15773487,Conway,634,31,8,1,0,196022,0,76799,476
15815316,Kennedy,644,50,9,4,1,196371,1,76817,477
15713949,Woods,850,40,1,1,1,174183,0,76914,478
15800434,Burgess,811,52,10,1,0,146360,1,76915,479
15806941,Sharpe,499,60,7,2,1,83644,0,76962,480
15686983,Rohu,678,25,10,2,0,131502,0,76968,481
15578783,Mai,620,35,0,1,1,17243,0,76990,482
15721719,Calabresi,743,42,7,2,1,80428,0,77002,483
15596088,Fanucci,705,50,4,2,0,145159,0,77066,484
15751549,H?,658,31,2,2,0,13482,0,77083,485
15568240,Ting,492,30,10,2,0,146700,0,77169,486
15575185,Bushell,757,33,5,1,0,194240,0,77253,487
15637876,Burns,663,36,6,1,0,35818,1,77254,488
15721582,Hale,644,40,4,2,1,115800,1,77270,489
15578603,Alexeieva,584,54,1,1,0,138193,1,77354,490
15583221,Arnold,667,70,3,2,1,20882,0,77357,491
15674620,Dilibe,679,37,8,2,0,174873,0,77374,492
15697318,Ifeatu,771,32,9,1,0,33143,0,77487,493
15701687,Campbell,664,44,7,3,0,57339,1,77527,494
15748595,Stanton,689,29,1,2,1,122998,0,77557,495
15626898,Teng,743,30,7,1,0,144407,0,77599,496
15668142,Chang,700,37,3,2,1,175373,0,77608,497
15810203,Manning,499,44,6,2,1,108223,0,77627,498
15730059,Udobata,638,44,9,2,1,111346,0,77637,499
15714062,Millar,690,40,9,1,0,189052,1,77642,500
15616630,Tobenna,583,41,5,1,1,190430,0,77648,501
15744695,Tu,694,39,5,1,1,25408,0,77652,502
15690330,Efimov,830,40,8,1,0,19512,0,77702,503
15632551,Buccho,625,31,4,2,1,75336,0,77743,504
15715465,Aksenova,714,28,7,1,1,177737,0,77776,505
15803406,Ross,748,26,1,1,0,183049,0,77780,506
15603328,Lucchesi,483,27,1,1,1,2102,0,77806,507
15600708,Calabresi,640,34,3,1,1,168545,0,77827,508
15628112,Hughes,771,36,5,1,0,99806,0,77847,509
15659710,Lascelles,581,25,5,2,1,150319,0,77887,510
15591550,Bianchi,525,36,3,1,1,67238,0,77910,511
15742809,Mironova,712,29,7,1,1,122548,0,77920,512
15799785,Ikemefuna,679,30,4,1,1,121151,0,77950,513
15732943,Okwuoma,574,36,4,1,1,167067,1,77968,514
15671032,He,760,42,0,2,1,97906,0,77993,515
15612633,Kao,581,43,9,1,0,30663,0,78023,516
15796115,Forbes,689,40,4,4,1,119259,1,78120,517
15756751,Griffiths,596,54,0,1,1,153483,1,78126,518
15674343,Esposito,597,44,8,2,0,109153,0,78128,519
15775826,Iadanza,677,30,1,1,0,174226,0,78133,520
15770420,Dillon,749,46,10,2,1,73471,0,78136,521
15678385,Lange,465,25,2,2,1,10472,0,78247,522
15644882,Watson,616,36,10,1,1,136935,0,78250,523
15679884,Hs?eh,544,48,10,3,1,103714,1,78315,524
15695932,Yelverton,766,36,5,1,0,153832,0,78381,525
15751628,Onyemachukwu,438,60,7,1,0,49425,0,78391,526
15674583,Trevisani,768,25,0,1,1,8316,0,78396,527
15746726,Doyle,438,31,8,1,1,44937,0,78399,528
15682995,Azuka,600,32,1,1,1,64350,0,78535,529
15754342,Green,597,60,0,1,0,48503,0,78540,530
15749482,Zack,772,30,4,1,1,1790,0,78653,531
15605447,Palermo,752,49,2,1,1,7699,0,78654,532
15751208,Pirozzi,684,56,8,1,1,99398,0,78707,533
15790254,Wood,741,50,1,1,1,13019,0,78738,534
15656865,Gray,613,69,9,1,0,8752,0,78778,535
15700601,Dynon,561,34,1,1,1,12148,0,78830,536
15605665,Nwora,673,69,3,2,1,37196,0,78833,537
15666453,Moore,611,29,4,2,1,26928,0,78886,538
15626485,Lu,601,26,8,1,1,23704,0,78892,539
15576644,Lin,687,29,4,1,1,122135,1,78939,540
15750874,Onyemere,676,31,3,1,1,124777,0,78990,541
15605918,Padovesi,635,43,5,2,0,153265,0,78993,542
15700696,Kang,738,31,9,1,1,18606,0,79020,543
15717286,Sal,675,40,8,1,1,142784,1,79036,544
15579387,Ni,635,44,2,2,0,113292,0,79065,545
15674678,Bradley,731,43,9,1,0,549,1,79120,546
15804064,Docherty,742,35,2,1,1,126998,0,79126,547
15687218,West,674,27,4,1,0,50744,0,79144,548
15679284,Aksenov,593,45,6,1,1,55347,0,79260,549
15682533,Hughes,850,39,7,1,0,186911,0,79260,550
15653404,Aliyev,684,24,9,1,0,196574,0,79264,551
15611580,Wood,751,33,4,1,1,117548,0,79282,552
15804864,Chu,670,27,5,1,1,26170,0,79337,553
15683657,Stephenson,594,31,0,1,1,78256,0,79341,554
15757001,Mai,624,32,2,2,1,145472,0,79369,555
15655590,Garcia,581,46,2,2,0,188493,0,79385,556
15732672,Stewart,743,35,6,1,1,193361,0,79388,557
15811327,Pan,700,54,1,1,0,139736,0,79416,558
15718780,Cox,650,32,4,1,1,118325,0,79450,559
15664772,Greece,489,28,1,2,1,167974,0,79461,560
15607993,Milne,625,52,2,1,1,84606,0,79469,561
15768342,Bolton,718,52,8,3,1,32421,1,79475,562
15690456,Yudina,749,32,7,1,0,157648,0,79523,563
15665110,Helena,515,25,7,1,0,38773,0,79544,564
15675983,Wood,692,36,3,1,0,178267,0,79551,565
15571281,Ts'ao,651,28,10,1,1,74687,0,79563,566
15631481,Thomson,673,51,8,2,1,172201,0,79563,567
15801441,Campbell,670,35,2,1,0,198803,0,79586,568
15689751,Jones,666,31,2,1,0,4051,0,79589,569
15636634,Lindon,630,25,7,1,1,93524,0,79657,570
15745030,Trevisano,809,41,1,2,1,165675,0,79706,571
15734714,Nash,559,29,3,1,1,82252,0,79715,572
15694717,Ku,544,37,2,1,1,57559,0,79732,573
15773221,Harris,577,43,8,1,1,135651,1,79757,574
15666095,Costa,753,51,4,2,0,68260,1,79812,575
15655252,Larionova,758,41,10,1,1,78088,0,79858,576
15610557,McCarthy,695,35,7,2,1,127978,0,79858,577
15693737,Carr,627,30,4,2,1,129827,0,79871,578
15584749,Humphries,668,39,4,1,1,38466,0,79896,579
15580682,Tsai,652,40,4,2,1,33525,0,79927,580
15590820,Ecuyer,699,26,6,1,0,150242,0,79932,581
15697360,Yudina,505,36,2,1,0,174123,1,79952,582
15791040,Vasilyeva,801,58,1,2,1,30484,0,79955,583
15763922,Alexandrov,608,31,7,2,1,60902,0,79963,584
15636982,Weller,705,43,7,1,1,103108,0,79975,585
15592222,Lo,505,49,7,1,0,135180,0,80001,586
15723216,Greco,623,33,2,1,1,104080,0,80002,587
15605742,Tuan,737,43,0,1,1,39920,1,80091,588
15619801,Batty,548,33,1,2,0,82246,0,80108,589
15572021,Ts'ao,798,29,8,2,1,70223,0,80204,590
15782939,Storey,747,42,4,1,1,115242,1,80214,591
15709487,Freeman,668,34,5,2,0,56781,0,80242,592
15797736,Smith,658,29,4,1,1,20613,0,80263,593
15733581,Duncan,831,32,9,1,1,194868,0,80263,594
15782181,Greco,592,35,6,1,1,72679,1,80285,595
15593636,Cardus,657,39,4,1,1,97193,0,80294,596
15812197,Kline,850,38,7,1,0,126556,0,80294,597
15687765,Chukwujamuike,538,42,4,1,1,119216,0,80380,598
15591279,Nwagugheuzo,734,37,3,1,0,77273,0,80388,599
15727605,Shih,533,43,4,2,0,12537,0,80442,600
15628420,Alekseeva,660,33,2,1,0,150422,0,80462,601
15743236,Piccio,687,61,7,1,1,131305,1,80539,602
15566030,Tu,497,41,5,1,0,88729,1,80543,603
15725660,Dellucci,676,20,1,1,0,68622,0,80570,604
15733616,Sopuluchukwu,806,40,5,1,1,142839,0,80614,605
15801920,Christian,727,39,5,2,0,180962,0,80615,606
15574296,Kambinachi,757,23,2,2,1,93992,0,80674,607
15729582,Fu,676,48,3,1,0,101398,0,80697,608
15770185,Buckley,779,32,10,1,1,86307,0,80728,609
15661903,Hsia,699,43,3,1,1,199379,1,80764,610
15729956,Akabueze,726,26,1,1,1,19226,0,80780,611
15813422,Lu,781,35,4,1,1,116430,0,80791,612
15806964,Utz,702,45,0,1,1,27475,0,80794,613
15715003,Ko,625,49,2,1,1,20019,0,80816,614
15640865,Romano,636,31,9,2,1,74642,0,80845,615
15650244,Bezrukov,786,29,7,2,1,64946,0,80895,616
15581252,Dolgorukova,632,29,7,1,1,7821,0,80923,617
15638871,Ch'ang,639,77,6,2,1,55829,0,80926,618
15704844,Hsiung,550,62,7,1,0,64491,0,80928,619
15791373,Chikezie,850,35,2,1,0,12640,1,80932,620
15790689,Hibbins,647,32,9,1,1,128591,0,80958,621
15622171,Nnamdi,642,30,8,2,1,174738,0,80965,622
15696552,Newman,747,21,4,2,1,167683,0,81026,623
15610426,Tien,764,39,5,1,0,109805,0,81042,624
15686696,Brown,817,37,6,2,1,80986,0,81070,625
15737556,Vasilyev,590,43,7,2,1,182627,1,81077,626
15751180,Adams,539,40,7,1,1,167290,0,81132,627
15662698,Ko,648,43,7,1,1,144533,1,81154,628
15795149,Stevens,703,28,2,2,0,162812,0,81174,629
15750441,Lavarack,782,36,5,2,0,108003,0,81211,630
15769308,Herbert,635,36,9,2,1,196731,0,81232,631
15592751,Okwudiliolisa,684,63,3,1,1,69643,1,81246,632
15593365,Shih,762,39,2,1,1,18720,0,81273,633
15603942,Hawthorn,547,50,3,3,0,177747,1,81290,634
15760873,Lombardo,594,50,7,1,1,183868,0,81310,635
15638003,Komarova,648,55,1,1,0,181534,0,81370,636
15676810,Jen,561,31,1,2,1,65235,0,81480,637
15594864,Huang,752,30,4,1,1,36886,0,81523,638
15624170,Tan,639,38,4,2,0,118975,0,81551,639
15658052,Cameron,626,44,10,1,1,20064,1,81554,640
15775335,Ellis,635,48,4,2,1,191914,0,81557,641
15779496,Sykes,615,64,0,2,0,35896,0,81564,642
15651900,Bergamaschi,782,53,1,1,1,182960,1,81571,643
15709117,Fanucci,823,46,3,1,1,28371,1,81577,644
15645778,Reid,670,42,3,1,1,188228,0,81589,645
15767954,Osborne,635,28,3,2,1,156791,0,81624,646
15706186,McKenzie,640,33,8,2,0,34926,0,81677,647
15657603,Finch,850,35,6,1,1,824,0,81685,648
15568025,Hsueh,758,51,8,1,1,116520,0,81710,649
15654611,Parry,736,25,9,2,1,136497,0,81733,650
15772601,Lu,845,41,2,2,0,199761,0,81734,651
15756560,Moran,599,46,7,2,1,83282,0,81743,652
15583736,Shih,829,36,4,2,1,90107,0,81796,653
15777045,Price,783,44,3,1,1,164214,1,81812,654
15722090,Tseng,615,51,6,1,1,169149,0,81818,655
15695299,Mordvinova,590,45,2,1,1,52168,0,81828,656
15621629,Scott,773,43,8,2,1,35908,0,81845,657
15592937,Napolitani,632,41,3,1,1,33642,0,81877,658
15616168,Ojiofor,610,35,7,1,1,61623,0,81906,659
15590146,Mao,630,50,1,1,0,63606,1,81948,660
15800814,Palerma,534,35,2,2,1,115669,0,81952,661
15662751,Piazza,655,40,0,1,1,198798,1,81955,662
15775153,Buchi,630,32,4,1,0,146326,0,82034,663
15643056,McMillan,755,38,1,1,0,10334,0,82084,664
15666884,Su,508,41,5,2,1,187776,0,82162,665
15686099,Ruse,563,61,1,1,1,106827,1,82182,666
15632185,Yermolayev,663,42,1,2,1,71360,0,82229,667
15711825,Ts'ai,655,35,1,2,1,88798,0,82232,668
15732903,Fontenot,673,39,7,2,1,109546,0,82256,669
15805112,Pokrovsky,578,38,7,1,1,8997,0,82259,670
15763431,Echezonachukwu,698,36,2,2,1,93249,0,82275,671
15718289,Bradley,553,46,3,1,1,112550,1,82291,672
15756475,Kenniff,551,31,9,2,1,91565,0,82294,673
15614936,Mancini,718,49,10,1,0,11144,0,82322,674
15703143,Tuan,820,29,3,1,0,115985,0,82345,675
15785352,Chang,606,37,6,1,0,172527,1,82374,676
15734942,Nnamutaezinwa,539,38,8,1,1,13123,0,82408,677
15672216,Uvarov,584,40,4,1,0,80852,0,82442,678
15643121,Chu,753,35,5,2,0,18255,0,82454,679
15687094,Calabresi,717,28,9,2,0,40438,0,82498,680
15801417,Iloerika,657,37,4,1,1,115261,0,82500,681
15707144,Onyeorulu,571,25,6,2,1,167705,0,82507,682
15726589,Matveyev,540,39,1,1,1,114093,0,82531,683
15689061,Davey,611,68,5,2,1,146448,0,82547,684
15654531,Tuan,477,22,5,2,0,163113,1,82559,685
15730657,Ibekwe,548,41,4,1,0,55672,0,82597,686
15717138,Watson,850,31,6,2,1,149171,0,82614,687
15580146,Hung,738,31,9,1,1,41971,0,82674,688
15724890,Cross,584,36,4,2,0,83058,0,82696,689
15767781,Godfrey,648,38,10,1,1,74847,0,82697,690
15649060,Chien,727,31,3,2,1,60213,0,82729,691
15734850,Milanesi,676,36,1,1,1,113810,0,82729,692
15720706,Hsing,529,39,2,1,1,122925,0,82766,693
15569178,Kharlamov,570,18,4,1,1,71812,0,82767,694
15796343,Bazhenov,707,31,2,2,0,91424,0,82788,695
15592000,Calabresi,781,48,9,1,1,124721,1,82794,696
15638730,Macleod,711,21,0,2,0,1409,0,82844,697
15646082,Harding,676,34,8,1,1,91817,1,82909,698
15618363,Muomelu,659,29,9,1,1,84133,0,82916,699
15709295,Wall,697,25,5,2,1,128374,0,82932,700
15795275,Lamb,521,49,4,2,0,62413,1,82940,701
15725221,Sabbatini,738,62,10,1,1,42766,0,83008,702
15649211,Fokina,708,40,8,1,1,101090,0,83016,703
15612139,Fu,786,33,0,1,0,154991,1,83036,704
15706131,Logan,621,37,9,2,1,9171,0,83061,705
15611947,Banks,557,34,3,1,1,132673,0,83074,706
15638257,P'an,682,54,0,2,1,54133,0,83103,707
15669611,Mott,632,71,3,1,1,27598,0,83117,708
15800856,Ewen,643,34,3,1,1,21361,0,83132,709
15719212,T'ien,491,33,5,1,1,187947,0,83134,710
15740043,Young,606,32,5,1,1,116886,0,83162,711
15581332,Pan,655,30,1,2,1,184260,0,83174,712
15581479,Archer,523,30,1,1,1,138177,0,83181,713
15618155,Ts'ui,663,45,5,1,1,48682,0,83195,714
15690164,Shao,627,33,4,1,0,159335,0,83199,715
15705113,P'an,685,34,6,1,0,9663,0,83264,716
15705001,Napolitani,587,35,3,1,1,125554,0,83287,717
15580914,Okechukwu,478,48,0,2,0,44148,1,83287,718
15700174,McKay,733,30,0,1,0,57769,0,83319,719
15651737,Salmond,623,44,1,1,0,80829,0,83326,720
15738634,Yuan,533,47,9,1,1,137696,0,83347,721
15640852,McGregor,617,39,5,3,1,7954,1,83349,722
15777896,Chukwudi,850,33,2,1,0,74918,0,83415,723
15609545,Azubuike,548,29,5,1,0,177017,0,83443,724
15780561,Hay,622,39,9,2,0,38882,0,83457,725
15652674,Hou,539,20,0,1,1,146753,0,83460,726
15620323,Ekwueme,652,42,3,2,1,37914,0,83492,727
15782418,Ku,589,19,9,1,1,143022,1,83495,728
15581525,Walker,775,33,3,2,1,128841,0,83502,729
15732202,Abramovich,615,34,1,2,1,73125,1,83503,730
15727915,Artemiev,507,36,4,1,0,140134,0,83543,731
15770255,Onwughara,797,33,10,1,0,69767,0,83556,732
15642726,Holmes,611,53,3,1,0,1235,0,83568,733
15656454,Le Gallienne,654,37,6,1,1,47047,0,83569,734
15578747,Chineze,701,26,5,1,0,59195,0,83600,735
15776921,Geoghegan,431,45,5,2,0,36900,0,83625,736
15774262,Hobson,597,52,8,2,1,161084,0,83693,737
15724876,McGregor,560,38,5,1,1,33246,0,83714,738
15692577,Tomlinson,674,38,10,1,1,45418,0,83728,739
15566740,Nazarova,587,51,3,1,0,148798,0,83739,740
15575410,Chidiegwu,667,39,4,2,1,118359,0,83765,741
15752694,Taylor,653,32,4,1,0,23921,0,83773,742
15647311,Hill,608,41,1,1,0,112543,0,83808,743
15753102,Curtis,752,44,6,1,1,178722,0,83870,744
15753969,K'ung,724,45,5,1,0,34122,0,83889,745
15796071,Loane,657,29,7,1,1,153060,0,83889,746
15573798,Yermolayev,448,36,6,2,1,82000,0,83947,747
15765192,Jones,564,26,7,2,0,183491,0,84007,748
15627385,Uwaezuoke,748,34,5,1,1,137001,0,84009,749
15683562,Allen,646,35,6,1,0,164256,0,84027,750
15706170,Onyemere,636,34,1,1,0,37491,0,84055,751
15679928,Horsfall,592,31,2,2,0,116385,0,84102,752
15724466,Swearingen,744,41,2,1,1,197549,0,84113,753
15737571,Matveyev,540,28,6,1,0,80699,0,84121,754
15720814,Warren,670,36,2,2,0,38615,0,84266,755
15765322,Connely,755,23,5,2,1,62852,0,84284,756
15657778,Jefferson,657,33,1,2,0,103914,0,84310,757
15660768,L?,604,40,1,1,0,36209,0,84315,758
15771086,Graham,512,36,3,2,1,17675,0,84328,759
15814268,Franklin,444,40,5,1,1,143836,0,84350,760
15682955,Capon,758,32,2,1,1,75396,0,84379,761
15604497,Beale,458,44,7,1,1,178643,0,84387,762
15657139,Otutodilinna,652,40,8,2,0,107876,0,84391,763
15603221,Burgess,696,32,4,1,0,52315,0,84422,764
15802809,Vidal,660,36,0,1,1,181450,0,84439,765
15750549,Akobundu,660,30,1,2,1,60486,0,84440,766
15700801,Eipper,850,42,6,3,0,60021,1,84446,767
15684267,Davila,607,39,2,2,1,121945,0,84469,768
15764892,Spinelli,590,51,10,2,1,190937,0,84475,769
15641009,Wilhelm,544,37,3,1,0,79972,0,84497,770
15719579,McIntosh,670,33,9,2,0,198017,0,84521,771
15792627,Reid,765,33,5,1,1,69039,0,84558,772
15791342,Johnston,660,31,1,1,1,137784,0,84560,773
15598536,Onuchukwu,736,26,0,1,0,188038,0,84588,774
15591360,Udinesi,642,33,4,2,0,60059,0,84607,775
15650432,Liu,849,41,10,1,1,198072,0,84622,776
15579074,Obiajulu,619,38,10,1,1,184754,0,84652,777
15631392,Douglas,654,43,9,2,0,82081,0,84673,778
15712068,Wan,592,45,8,1,0,67214,0,84693,779
15613734,Fallaci,640,33,6,2,1,113049,0,84719,780
15763148,Stanley,576,39,9,1,0,191063,0,84720,781
15762238,Fraser,671,44,0,2,0,34674,0,84745,782
15733297,Sinclair,518,38,10,1,1,162254,0,84765,783
15701555,Nicholls,575,53,1,2,0,26016,0,84903,784
15809872,Ikechukwu,650,32,2,1,1,163216,0,84906,785
15686964,Spence,675,34,10,1,0,146231,0,84945,786
15693904,Chiang,685,30,4,2,0,194344,0,84959,787
15623062,Vasilyeva,660,24,5,1,1,71638,0,85089,788
15708003,Aleksandrova,587,41,8,1,1,1558,0,85109,789
15590623,Kovalyov,561,34,4,2,1,29217,0,85142,790
15633227,Kenechukwu,518,28,9,1,0,2804,0,85146,791
15627298,Vinogradova,589,37,7,2,1,86490,1,85146,792
15754940,Descoteaux,597,43,2,1,0,5104,1,85162,793
15759913,Trentini,553,43,6,2,1,160574,0,85201,794
15707861,Nucci,520,46,10,1,1,117370,1,85217,795
15648858,King,666,27,1,1,0,64511,0,85225,796
15740164,Genovesi,715,33,3,1,1,68087,0,85228,797
15703763,Sanderson,554,44,7,1,1,58077,0,85304,798
15706552,Odinakachukwu,533,36,7,1,0,156732,0,85312,799
15678412,Nwankwo,645,45,8,1,0,22559,0,85326,800
15708791,Abazu,584,32,9,1,0,169137,0,85535,801
15775892,Caldwell,748,23,8,1,0,134078,0,85600,802
15676156,Boyle,528,32,4,2,1,156192,0,85616,803
15775888,McDonald,593,38,5,1,1,125080,0,85627,804
15616221,Wilson,497,29,4,1,0,63233,1,85647,805
15807593,Berry,546,36,7,1,0,134778,0,85661,806
15751593,Fraser,570,35,6,1,1,105525,0,85669,807
15690134,Hughes,464,42,3,1,1,164105,0,85679,808
15659234,Y?,494,30,3,1,0,27886,0,85705,809
15672637,Voronkov,571,30,4,1,1,145116,0,85756,810
15618213,Nnanna,674,32,7,1,1,95481,0,85758,811
15601550,Genovesi,595,36,6,1,1,24803,0,85768,812
15667190,Yuan,630,21,1,1,1,133102,0,85818,813
15750466,Rhodes,790,42,1,1,1,198183,0,85840,814
15720338,Mazzanti,592,55,8,2,1,128918,0,85845,815
15799998,Cunningham,608,30,8,1,0,142730,0,85860,816
15714485,Udinese,774,60,5,1,1,74135,1,85892,817
15698749,He,626,23,6,1,1,109743,0,85898,818
15794941,Chibueze,647,41,1,3,1,189160,0,85907,819
15802625,Hardy,733,48,7,1,1,23861,0,85916,820
15591433,Miles,674,43,8,2,1,8757,0,85958,821
15629187,Titheradge,535,38,8,1,1,9238,0,85982,822
15734999,Stephenson,634,36,2,1,1,15888,0,85996,823
15572777,Meng,780,47,7,1,1,37973,0,86006,824
15687828,Gorshkov,644,31,5,1,1,73923,0,86006,825
15775761,Iweobiegbunam,610,69,5,3,0,192743,1,86038,826
15599722,Chia,609,43,6,2,1,113276,1,86054,827
15676958,Zito,765,34,5,2,1,104221,0,86055,828
15797475,Brennan,720,44,3,1,1,180135,1,86102,829
15573926,Lung,735,38,7,2,0,93479,0,86132,830
15663933,Jamieson,625,35,5,2,1,163441,1,86147,831
15626948,Butcher,701,42,6,1,1,153342,0,86168,832
15711062,Thomas,633,40,5,2,1,117279,0,86173,833
15703292,Chimezie,573,26,8,2,1,90177,0,86271,834
15660833,Flannery,796,39,5,2,0,105081,0,86351,835
15642996,Tsai,546,42,9,2,1,57380,0,86352,836
15720305,Power,591,40,1,1,0,136767,1,86376,837
15761600,White,713,43,5,1,1,130001,0,86394,838
15608968,Averyanov,714,21,6,2,0,27331,0,86403,839
15577398,Ch'eng,850,30,6,1,1,188809,0,86449,840
15674526,Byrne,725,66,4,1,1,141477,0,86460,841
15738166,Hsu,596,39,10,1,0,131769,0,86546,842
15803005,Wallace,570,57,5,1,0,103660,0,86569,843
15761043,Macleod,632,38,6,2,1,98091,0,86570,844
15807609,Yuan,650,25,3,3,1,16649,1,86606,845
15638159,Trentino,649,36,6,1,0,19825,0,86607,846
15778752,Johnson,708,32,10,2,1,172129,0,86614,847
15702801,Ts'ao,677,29,3,1,0,91904,1,86616,848
15600379,Hsiung,608,34,7,1,0,59890,0,86656,849
15733361,Davide,651,45,6,1,1,85870,1,86714,850
15734970,White,835,38,7,1,0,175906,0,86824,851
15588587,Stetson,752,36,1,1,1,105281,0,86838,852
15667944,Onuchukwu,679,39,0,1,0,159831,0,86844,853
15734202,Chidimma,660,52,4,1,1,90878,0,86892,854
15666767,Lori,508,35,1,1,0,59375,0,86893,855
15605375,Tseng,651,35,2,1,1,174094,0,86912,856
15581700,Paterson,615,43,3,1,1,150048,0,86921,857
15771211,Perkins,668,38,10,1,0,37095,0,86978,858
15626608,Howarde,479,48,5,1,0,85646,0,87070,859
15688498,Chu,594,21,2,2,1,168186,0,87097,860
15688868,Birdsall,684,26,5,1,0,106096,0,87099,861
15672983,Fernando,678,27,5,2,1,149551,0,87100,862
15595991,Hsiung,585,54,8,1,1,55346,0,87105,863
15614962,Pavlova,623,50,2,1,1,104382,0,87117,864
15804787,Onyemauchechukwu,562,75,5,1,1,39352,0,87141,865
15805062,Lynton,667,38,1,1,1,77867,0,87202,866
15760662,Francis,521,29,2,1,1,995,0,87213,867
15749964,Jones,610,27,4,2,1,182720,0,87262,868
15633537,Nolan,540,42,9,2,1,172573,0,87271,869
15617252,Lung,697,33,1,1,1,172525,0,87348,870
15569571,Davydova,584,46,6,2,1,120377,1,87361,871
15764654,Zikoranachidimma,649,37,9,2,1,247,0,87375,872
15789874,Wang,712,29,3,2,0,166195,0,87376,873
15707042,Dellucci,634,24,2,1,1,63341,0,87413,874
15779809,Giordano,655,44,8,1,0,188594,0,87472,875
15803965,Tang,654,55,3,1,1,3299,0,87486,876
15687752,Griffin,641,30,2,2,0,7279,0,87505,877
15803749,DeRose,498,41,4,2,1,12577,1,87541,878
15752984,Chifley,737,70,9,2,1,42577,0,87543,879
15784761,Ballard,554,46,7,3,0,96929,1,87603,880
15569917,Obijiaku,706,30,6,2,0,137675,1,87610,881
15656822,Day,568,43,5,4,1,107155,1,87613,882
15718667,T'ien,621,35,7,1,1,143,0,87619,883
15657830,Andrews,663,43,4,2,1,149401,0,87624,884
15791550,Kelly,696,27,4,2,0,196111,0,87637,885
15755416,Hart,557,27,3,1,1,123097,0,87739,886
15759915,Rapuokwu,814,31,6,1,1,188516,0,87773,887
15612207,Hill,840,51,1,1,0,36687,1,87780,888
15751926,Trentino,821,42,3,2,1,64614,0,87807,889
15611157,McElhone,709,32,2,1,1,138578,0,87815,890
15731478,Nicholls,712,42,1,1,0,92224,0,87843,891
15653251,Hickey,408,84,8,1,0,188485,1,87873,892
15582325,Jennings,524,52,2,1,1,173899,1,87894,893
15698716,Baker,620,70,3,2,1,33350,1,87926,894
15621653,Rice,716,29,10,1,1,182532,0,87946,895
15704581,Robertson,595,34,2,2,0,156310,0,87967,896
15745605,Trevisan,722,47,2,1,1,90656,1,88011,897
15566531,Iloerika,724,33,4,1,0,186942,1,88047,898
15771087,Harrison,757,71,0,2,1,154337,0,88084,899
15776231,Kent,626,35,4,1,1,32826,0,88110,900
15710978,Palerma,715,42,2,2,1,21333,0,88121,901
15656319,Toscano,850,37,4,1,1,109659,0,88141,902
15626628,Tretiakova,631,31,2,2,1,127631,0,88162,903
15807294,Walker,653,30,2,2,1,96658,0,88243,904
15808017,Cary,545,38,1,2,1,24303,0,88293,905
15773934,Fang,670,33,6,1,1,66979,0,88295,906
15721740,Pai,633,50,7,1,1,195937,0,88303,907
15610446,Chinedum,714,51,4,3,0,5863,1,88309,908
15757837,Kao,584,33,3,2,1,177651,0,88311,909
15775572,Bergamaschi,531,42,6,2,1,75249,0,88324,910
15653306,Ermakova,679,32,0,1,0,159585,0,88335,911
15600912,Gorshkov,706,32,5,2,1,104182,0,88348,912
15687884,Alekseyeva,677,37,3,1,0,117946,0,88363,913
15610781,Watt,702,29,10,1,1,88550,0,88379,914
15792473,Reilly,598,50,5,3,0,64157,1,88380,915
15769959,Ajuluchukwu,597,53,4,1,1,69385,1,88381,916
15791174,Leibius,540,67,1,1,0,59457,0,88382,917
15730137,Udegbulam,628,31,0,1,0,72350,0,88422,918
15694666,Thornton,707,48,8,1,1,119903,1,88442,919
15787459,Parkes,745,40,3,1,0,116331,0,88467,920
15599591,Martin,600,39,7,2,1,58632,0,88477,921
15799925,Uwakwe,800,60,6,2,1,131718,0,88542,922
15806945,Udobata,611,30,9,1,1,196332,0,88594,923
15566891,Kinder,584,41,3,1,1,178998,0,88595,924
15730540,Simpson,794,45,8,2,1,116547,0,88656,925
15607040,P'an,593,38,4,2,1,67020,0,88736,926
15622217,Tu,538,38,8,2,0,28226,1,88759,927
15676526,Bentley,608,34,4,1,1,168822,0,88773,928
15708196,Uchenna,696,60,8,1,1,196858,0,88787,929
15732987,Hs?,721,43,3,1,0,45611,0,88798,930
15723856,Gonzalez,602,29,3,2,1,62488,0,88814,931
15778395,McIntyre,762,34,4,2,1,68562,1,88816,932
15777452,Sauve,587,46,6,1,0,70224,0,88820,933
15591286,Simmons,731,49,4,1,1,33759,1,88826,934
15570379,Whitelegge,669,51,3,1,0,85251,1,88828,935
15583552,Donaldson,674,44,3,1,1,73731,0,88902,936
15641675,Kirillova,611,49,2,3,0,161435,1,88915,937
15645956,Jideofor,452,44,3,1,1,69698,0,88916,938
15599195,Stiger,582,32,1,1,1,10055,0,88939,939
15718231,Gregory,537,28,0,2,1,189840,0,88963,940
